Año Cuenta Pública,Grupo Funcional,Sector,Ente Fiscalizado,Entidad Federativa,Tipo Auditoría,Número,Título,Universo (miles pesos),Muestra (miles pesos),Ente a quien se dirige la Acción,Tipo Acción,Clave Acción,Acción Superveniente,Texto Acción,Estado de Trámite,Auditorías,Acciones
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-016,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, omitieron reportar mediante el Sistema de Recursos Federales Transferidos, los formatos de ""Avance Financiero"", ""Gestión de Proyectos"" e ""Indicadores"" de los cuatro trimestres de 2020, por lo que tampoco se acreditó su publicación en su órgano local oficial de difusión, en incumplimiento de la Ley Federal de Presupuesto y Responsabilidad Hacendaria, artículos 85 y 110; de la Ley General de Contabilidad Gubernamental, artículo 71, y de los Lineamientos para informar sobre los recursos federales transferidos a las entidades federativas, municipios y demarcaciones territoriales del Distrito Federal, y de operación de los recursos del Ramo General 33, numerales vigésimo cuarto y vigésimo sexto.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-004,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, omitieron transferir al Municipio de San Nicolás de los Garza, Nuevo León, el monto total convenido en el calendario de ejecución autorizado, toda vez que la Secretaría de Finanzas y Tesorería General del Estado de Nuevo León reintegró a la Tesorería de la Federación, los recursos del Fondo Metropolitano 2020 que no transfirió al municipio, razón por la cual, no se cumplieron en su totalidad los objetivos del Fondo Metropolitano, en incumplimiento de las Reglas de Operación del Fideicomiso ""Fondo Metropolitano"", publicadas en el Diario Oficial de la Federación el 31 de enero de 2020, numerales 21, 31 y 38; de los Convenios para establecer el Calendario de Ejecución de los Programas y Proyectos aprobados con cargo a Fideicomiso Público de Administración y Pago denominado Fondo Metropolitano, celebrados entre la Secretaría de Hacienda y Crédito Público y el Gobierno del Estado de Nuevo León, del 8 de enero de 2020 y 19 de marzo de 2020, cláusulas primera y tercera, y Anexo Único; del Convenio de Coordinación y Apoyo para la Asistencia Técnica para la Construcción del Drenaje Pluvial en Av. Santo Domingo en el Municipio de San Nicolás de los Garza, Nuevo León, con Recursos Federales del Fideicomiso Fondo Metropolitano, del Ejercicio Fiscal 2019, que celebra el Gobierno del Estado de Nuevo León y el Municipio de San Nicolás de los Garza, Nuevo León, del 30 de enero de 2020, cláusula primera, y del Convenio de Coordinación y Apoyo para la Asistencia Técnica para la Construcción de Andador Peatonal en Av. Rómulo Garza en el Municipio de San Nicolás de los Garza, Nuevo León, con Recursos Federales del Fideicomiso Fondo Metropolitano, del Ejercicio Fiscal 2019, que celebran el Gobierno del Estado de Nuevo León y el Municipio de San Nicolás de los Garza, Nuevo León, del 3 de abril de 2020, cláusula primera.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-006,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, emitieron recibos de ingreso relativos a la recepción de los recursos del Fondo Metropolitano 2020, los cuales no contaron con requisitos fiscales, en incumplimiento del Código Fiscal de la Federación, artículo 29.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-007,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, omitieron conciliar el saldo de la cuenta bancaria receptora en la Secretaría de Finanzas y Tesorería General del Estado de Nuevo León, con el saldo pendiente de ejercer, reportado en sus registros presupuestarios, en incumplimiento de la Ley General de Contabilidad Gubernamental, artículos 34, 38, 40 y 70, fracción I, y de las Reglas de Operación del Fideicomiso ""Fondo Metropolitano"", publicadas en el Diario Oficial de la Federación el 31 de enero de 2020, numeral 43.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-010,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, omitieron cancelar con la leyenda ""Operado Fondo Metropolitano 2020"", la documentación que corresponde a una muestra seleccionada de erogaciones realizadas por el Sistema de Transporte Colectivo Metrorrey, con cargo en los recursos del Fondo Metropolitano 2020, en incumplimiento de la Ley General de Contabilidad Gubernamental, artículo 70 fracción II.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-009,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, omitieron conciliar en los municipios de San Nicolás de los Garza, Nuevo León, de Santa Catarina, Nuevo León, y en el Sistema de Transporte Colectivo Metrorrey los registros presupuestarios y los registros contables, con el saldo pendiente de ejercer, reportado en los registros presupuestarios de los municipios y del sistema o, en su caso, turne el asunto ante la autoridad competente de la materia, para los efectos legales a que haya lugar, en incumplimiento de la Ley General de Contabilidad Gubernamental, artículos 34, 38, 40 y 70, fracción I, y de las Reglas de Operación del Fideicomiso ""Fondo Metropolitano"", publicadas en el Diario Oficial de la Federación el 31 de enero de 2020, numeral 43.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-002,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, omitieron notificar a la Secretaría de Finanzas y Tesorería General del Estado de Nuevo León la apertura de la cuenta bancaria para la recepción y administración de los recursos y rendimientos financieros del Fondo Metropolitano 2020; asimismo, por haber utilizado dos cuentas bancarias para recibir la ministración de los recursos mencionados, en incumplimiento de la Ley Federal de Presupuesto y Responsabilidad Hacendaria, artículo 82, fracción IX; de la Ley General de Contabilidad Gubernamental, artículo 69, párrafo primero, y del Reglamento de la Ley Federal de Presupuesto y Responsabilidad Hacendaria, artículo 224, párrafo cuarto.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-011,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, omitieron ejecutar en el Municipio de San Nicolás de los Garza, Nuevo León, los proyectos denominados Construcción de drenaje pluvial en Av. Santo Domingo y Construcción de Andador peatonal en la Av. Rómulo Garza, de conformidad con los montos establecidos en los calendarios de ejecución autorizados por la Secretaría de Hacienda y Crédito Público o, en su caso, turne el asunto ante la autoridad competente de la materia, para los efectos legales a que haya lugar, en incumplimiento de las Reglas de Operación del Fideicomiso ""Fondo Metropolitano"" 2019, aprobadas por el comité el 24 de mayo de 2019, numeral 37; de las Reglas de Operación del Fideicomiso ""Fondo Metropolitano"", publicadas en el Diario Oficial de la Federación el 31 de enero de 2020, numeral 38; del Convenio para establecer el Calendario de Ejecución de los Programas y Proyectos aprobados con cargo al Fideicomiso Público de Administración y Pago denominado Fondo Metropolitano, celebrado entre la Secretaría de Hacienda y Crédito Público y el Gobierno del Estado de Nuevo León, del 8 de enero de 2020 y 19 de marzo de 2020, cláusula tercera, primer párrafo, y Anexo Único; del Convenio de Coordinación y Apoyo para la Asistencia Técnica para la Construcción de Andador Peatonal en Av. Rómulo Garza en el Municipio de San Nicolás de los Garza, Nuevo León, con Recursos Federales del Fideicomiso Fondo Metropolitano, del Ejercicio Fiscal 2019, que celebran el Gobierno del Estado de Nuevo León y el Municipio de San Nicolás de los Garza, Nuevo León, de fecha 3 de abril de 2020, cláusulas primera y segunda, incisos 2, 3, 4, y del Convenio de Coordinación y Apoyo para la Asistencia Técnica para la Construcción del Drenaje Pluvial en Av. Santo Domingo en el Municipio de San Nicolás de los Garza, Nuevo León, con Recursos Federales del Fideicomiso Fondo Metropolitano, del Ejercicio Fiscal 2019, que celebran el Gobierno del Estado de Nuevo León y el Municipio de San Nicolás de los Garza, Nuevo León, del 30 de enero de 2020, cláusulas primera y segunda, inciso A, numerales 2, 3 y 4.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-005,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, omitieron transferir al Sistema de Transporte Colectivo Metrorrey, el monto total convenido en el calendario de ejecución autorizado, toda vez que la Secretaría de Finanzas y Tesorería General del Estado de Nuevo León reintegró a la Tesorería de la Federación los recursos del Fondo Metropolitano 2020 que no transfirió al Sistema de Transporte Colectivo Metrorrey, razón por la cual no se cumplieron en su totalidad los objetivos del Fondo Metropolitano, en incumplimiento de las Reglas de Operación del Fideicomiso ""Fondo Metropolitano"", publicadas en el Diario Oficial de la Federación el 31 de enero de 2020, numerales 21, 31 y 38, y del Convenio para establecer el Calendario de Ejecución de los Programas y Proyectos aprobados con cargo al Fideicomiso Público de Administración y Pago denominado Fondo Metropolitano, celebrado entre la Secretaría de Hacienda y Crédito Público y el Gobierno del Estado de Nuevo León, del 8 de enero de 2020, cláusulas primera y tercera y Anexo Único.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-015,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, omitieron conciliar los montos reportados por la entidad federativa mediante los formatos de ""Avance Financiero"", ""Gestión de Proyectos"" e ""Indicadores"" de los cuatro trimestres de 2020 con la información presupuestaria de los municipios de Santa Catarina, Nuevo León, y San Nicolás de los Garza, Nuevo León, en incumplimiento de la Ley Federal de Presupuesto y Responsabilidad Hacendaria, artículos 85 y 110, y de los Lineamientos para Informar sobre los Recursos Federales Transferidos a las Entidades Federativas, Municipios y Demarcaciones Territoriales del Distrito Federal, y de Operación de los Recursos del Ramo General 33, numeral vigésimo cuarto.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-017,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, omitieron en el Municipio de San Nicolás de los Garza, Nuevo León, publicar en su página de Internet y en otros medios accesibles al ciudadano, la información relativa a la descripción de las obras ejecutadas al amparo de los contratos números 3901-019/2020, 3902-2019/2020 y 3903-2019/2020, así como sus montos, metas, proveedores y avances físicos y financieros, y las demás obligaciones que derivan del cumplimiento de la legislación en materia de transparencia y acceso a la información pública gubernamental o, en su caso, turne el asunto ante la autoridad competente de la materia, para los efectos legales a que haya lugar, en incumplimiento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, artículos 68; de las Reglas de Operación del Fideicomiso ""Fondo Metropolitano"" 2019, aprobadas por el comité el 24 de mayo de 2019, numeral 46, y de las Reglas de Operación del Fideicomiso ""Fondo Metropolitano"", publicadas en el Diario Oficial de la Federación el 31 de enero de 2020, numeral 47.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-018,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, omitieron incluir en la documentación e información de los contratos números STCM-GJ-LA-919046980-E2-2020 y STCM-GJ-170620-SEPISA la leyenda ""Esta obra fue realizada con recursos públicos federales"", en incumplimiento del Presupuesto de Egresos de la Federación, artículo 8, fracción III; de las Reglas de Operación del Fideicomiso ""Fondo Metropolitano"" 2019, aprobadas por el comité el 24 de mayo de 2019, numeral 48; de las Reglas de Operación del Fideicomiso ""Fondo Metropolitano"", publicadas en el Diario Oficial de la Federación el 31 de enero de 2020, numeral 49, y de los Lineamientos de Operación del Fondo Metropolitano para el Ejercicio Fiscal 2019, numeral 8.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1057-08-001,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, en el Municipio de San Nicolás de los Garza, Nuevo León, omitieron notificar a la Secretaría de Finanzas y Tesorería General del Estado de Nuevo León, la apertura de la cuenta bancaria para la recepción y administración de los recursos y rendimientos financieros del Fondo Metropolitano 2020; asimismo, transfirieron a dicha cuenta, recursos provenientes de otra cuenta bancaria o, en su caso, turne el asunto ante la autoridad competente de la materia, para los efectos legales a que haya lugar, en incumplimiento de la Ley Federal de Presupuesto y Responsabilidad Hacendaria, artículo 82, fracción IX; de la Ley General de Contabilidad Gubernamental, artículo 69, párrafo primero, y del Reglamento de la Ley Federal de Presupuesto y Responsabilidad Hacendaria, artículo 224, párrafo cuarto.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1057,Fondo Metropolitano,"378,797.60","216,081.30",Gobierno del Estado de Nuevo León,Recomendación,2020-A-19000-19-1057-01-001,-,"Para que el Gobierno del Estado de Nuevo León proporcione la documentación e información que compruebe las acciones emprendidas a efecto de atender las debilidades e insuficiencias determinadas en la evaluación de los componentes del control interno, con el objeto de fortalecer los procesos de operación, manejo y aplicación de los recursos, a fin de garantizar el cumplimiento de los objetivos del subsidio, la observancia de la normativa y el cumplimiento de las obligaciones de transparencia.Los términos de esta recomendación y los mecanismos para su atención, por parte de la entidad fiscalizada, quedan asentados en el Acta de la Reunión de Presentación de Resultados Finales y Observaciones Preliminares en los términos del artículo 42 de la Ley de Fiscalización y Rendición de Cuentas de la Federación.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1063,Recursos del Fondo de Aportaciones Múltiples,"650,013.00","502,807.00",Gobierno del Estado de Nuevo León,Recomendación,2020-A-19000-19-1063-01-001,-,"Para que el Gobierno del Estado de Nuevo León elabore un programa de ejecución de obras y adquisiciones para la aplicación de los recursos disponibles, al 31 de diciembre de 2020, de los remanentes del Fondo de Aportaciones Múltiples disponibles, con objeto de garantizar el ejercicio de los recursos en los objetivos del fondo.Los términos de esta recomendación y los mecanismos para su atención, por parte de la entidad fiscalizada, quedan asentados en el Acta de la Reunión de Presentación de Resultados Finales y Observaciones Preliminares en los términos del artículo 42 de la Ley de Fiscalización y Rendición de Cuentas de la Federación.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1063,Recursos del Fondo de Aportaciones Múltiples,"650,013.00","502,807.00",Servicio de Administración Tributaria,Promoción del Ejercicio de la Facultad de Comprobación Fiscal,2020-5-06E00-19-1063-05-001,-,"Para que el Servicio de Administración Tributaria instruya a quien corresponda con el propósito de que audite a CCR1206211W7, denominada Consorcio Constructivo Rogati, S. de R.L. de C.V., con domicilio fiscal en calle la Loma 100 A entre las calles Vialidad y Vialidad, Colonia las Cumbres 2 Sector, Código Postal 64610, Monterrey, Nuevo León, debido a que con la consulta del portal del SAT, se verificó que el comprobante con número 440 presentó una diferencia entre el importe de la factura y el importe reportado en el portal del SAT, a fin de constatar el cumplimiento de sus obligaciones fiscales.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1065,Recursos del Fondo de Aportaciones para la Educación Tecnológica y de Adultos,"260,039.10","185,024.30",-,-,-,-,-,-,1,0
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1070,Transferencia de Recursos de los Subsidios para Organismos Descentralizados Estatales de Educación Media Superior y Superior en su Vertiente Tecnológica y Politécnica,-,-,Gobierno del Estado de Nuevo León,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-19000-19-1070-08-001,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Contraloría y Transparencia Gubernamental del Estado de Nuevo León o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, no remitieron a la Secretaría de Educación Pública los recibos, los oficios de ministración ni los estados de cuenta bancarios, y en su caso no remitieron en el plazo establecido en la normativa, lo correspondiente a los recursos estatales del Colegio de Estudios Científicos y Tecnológicos y al Instituto de Capacitación y Educación para el Trabajo, ambos del estado de Nuevo León, en incumplimiento de los Anexos de Ejecución para el Colegio de Estudios Científicos y Tecnológicos y para el Instituto de Capacitación y Educación para el Trabajo, ambos del estado de Nuevo León, cláusula cuarta, inciso c.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Nuevo León,Nuevo León,De Cumplimiento,1070,Transferencia de Recursos de los Subsidios para Organismos Descentralizados Estatales de Educación Media Superior y Superior en su Vertiente Tecnológica y Politécnica,-,-,Gobierno del Estado de Nuevo León,Recomendación,2020-A-19000-19-1070-01-001,-,"Para que el Gobierno del Estado de Nuevo León en coordinación con los Organismos Descentralizados Estatales de Educación Media Superior realicen las gestiones correspondientes con la Secretaría de Educación Pública, a efecto de conciliar, actualizar y validar la información y los importes de los recursos aportados al programa Educación Media Superior y Superior en su Vertiente Tecnológica y Politécnica, con el objetivo de garantizar la congruencia de la información reportada.Los términos de esta recomendación y los mecanismos para su atención, por parte de la entidad fiscalizada, quedan asentados en el Acta de la Reunión de Presentación de Resultados Finales y Observaciones Preliminares en los términos del artículo 42 de la Ley de Fiscalización y Rendición de Cuentas de la Federación.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,Combinada de Cumplimiento y Desempeño,1099,Recursos del Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,"205,022.90","202,529.20",Gobierno del Estado de Oaxaca,Pliego de Observaciones,2020-A-20000-21-1099-06-001,-,"Se presume un probable daño o perjuicio, o ambos, a la Hacienda Pública Federal por un monto de 1,133,921.29 pesos (un millón ciento treinta y tres mil novecientos veintiún pesos 29/100 M.N.), más los rendimientos financieros que se generen desde su disposición hasta su reintegro a la cuenta bancaria de la Tesorería de la Federación, por no proporcionar la evidencia de la existencia o la entrega a los beneficiarios de 149 Camisolas Tácticas Manga Larga, 149 Chalecos tácticos, 149 Chamarras, 149 Gorras Tipo Beisbolera, 149 Pantalones / Cinturones, en incumplimiento de la Ley General de Contabilidad Gubernamental, artículos 43 y 70, fracción I, y de la Ley de Adquisiciones, Enajenación, Arrendamientos, Prestación de Servicios y Administración de Bienes Muebles e Inmuebles del Estado de Oaxaca, artículos 80, 81, 82 y 83, párrafo segundo.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1083,Cumplimiento de las Disposiciones Establecidas en la Ley de Disciplina Financiera de las Entidades Federativas y los Municipios,-,-,-,-,-,-,-,-,1,0
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1084,Distribución de las Participaciones Federales,"6,079,605.70","6,064,008.90",Gobierno del Estado de Oaxaca,Recomendación,2020-A-20000-19-1084-01-001,-,"Para que el Gobierno del Estado de Oaxaca actualice el manual de procedimientos sobre el proceso de cálculo, distribución y pago de los recursos por concepto de participaciones federales a los municipios del estado, incluidas sus deducciones, en el que se establezcan detalladamente los procesos que realizan las áreas involucradas que participan en éstos.Los términos de esta recomendación y los mecanismos para su atención, por parte de la entidad fiscalizada, quedan asentados en el Acta de la Reunión de Presentación de Resultados Finales y Observaciones Preliminares en los términos del artículo 42 de la Ley de Fiscalización y Rendición de Cuentas de la Federación.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1085,Distribución de los Recursos del Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,"2,791,310.20","2,791,310.20",-,-,-,-,-,-,1,0
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1086,Distribución de los Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"7,216,141.10","7,216,141.10",-,-,-,-,-,-,1,0
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1087,Escuelas al CIEN,"486,866.10","374,395.40",Gobierno del Estado de Oaxaca,Pliego de Observaciones,2020-A-20000-19-1087-06-001,-,"Se presume un probable daño o perjuicio, o ambos,  al Fideicomiso Irrevocable de Administración y Distribución de Recursos No. 2242 (FIDEICOMISO 2242), del Banco Nacional de Obras y Servicios Públicos, S.N.C. (BANOBRAS), por un monto de 730,093.61 pesos (setecientos treinta mil noventa y tres pesos 61/100 M.N.), más los intereses generados desde su disposición hasta su reintegro al FIDEICOMISO 2242, por no acreditar la amortización del anticipo de los contratos pagados con recursos del programa Escuelas al CIEN, en incumplimiento del Reglamento de la Ley de Obras Públicas y Servicios Relacionados con las Mismas, artículos 132 y 143, fracción I.",En seguimiento,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1087,Escuelas al CIEN,"486,866.10","374,395.40",Gobierno del Estado de Oaxaca,Recomendación,2020-A-20000-19-1087-01-002,-,"Para que el Gobierno del Estado de Oaxaca elabore un programa de trabajo, con responsables y fechas perentorias, para agilizar los procesos de contratación, ejecución de obra, integración de expedientes, y los trámites para la solicitud y pago de los recursos disponibles en el Fideicomiso Irrevocable de Administración y Distribución de Recursos número 2242, del Banco Nacional de Obras y Servicios Públicos, S.N.C., a fin de garantizar el ejercicio de los recursos en los objetivos del programa; asimismo, para que se informe de manera trimestral a la Secretaría de la Contraloría y Transparencia Gubernamental del Estado de Oaxaca sobre los avances en la aplicación de dichos recursos.",En seguimiento,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1087,Escuelas al CIEN,"486,866.10","374,395.40",Gobierno del Estado de Oaxaca,Recomendación,2020-A-20000-19-1087-01-001,-,"Para que el Gobierno del Estado de Oaxaca y en específico el Instituto Oaxaqueño Constructor de Infraestructura Física Educativa elabore un programa para el ejercicio de los recursos disponibles del programa Escuelas al CIEN, al 31 de diciembre de 2020, con el propósito de fortalecer los procesos de operación, manejo y aplicación de los recursos, a fin de garantizar el ejercicio de los recursos en los objetivos del programa; asimismo, para que se informe de manera trimestral a la Secretaría de la Contraloría y Transparencia Gubernamental del Estado de Oaxaca sobre los avances en la aplicación de dichos recursos.",En seguimiento,1,1
